I purchased a set of Fender Vintage Tremelo Tension Springs in order to beef up the tremelo tension on an inexpensive Squier Jagmaster guitar that I recently purchased These springs clearly are better and more consistently made than the springs that came on the Jagmaster the loop actually goes all the way around which is not the case with the springs that came on the guitar and it seems that they are of a higher tension Highly recommended as replacement springs or to supplement the three springs that come on less expensive guitars Great Product,positive
If there are still people out there who dont believe in magic just try this It has truly elevated my playing a few notches Id probably have bought another bottle already but this one seems to be lasting forever Ive had it a few months now I use it pretty much a few times everyday and it still seems fullIf after using this your playing doesnt improve then maybe you should give up guitar Magic in a bottle,positive
Bought these to plug into practice bass amp wifey a little nasty when I get itch to play at 2 am I play 5 string and I could not believe the deep sound I get out of these especially in this price range Highly recommend SUPER GREAT AWESOME,positive
Will this replace a pro fret job NahThat said this works great for use a few times a year to clean the frets an make them shiny and smoothEnd results Great for a Quick Polish,positive
I finally purchased this in line tuner to replace my hand held cheap tuner This thing is way more accurate than my old tuner and because it is true bypass it doesnt suck any of your tone I havent used the battery pack so dont know about battery life I use a onespot plug to power it Another nice feature is you can set it to turn off the volume when in use or leave volume on Its very heavy and seems sturdy and well built The display is a little confusing at first but once I read the manual it makes good sense and is easy to use Great truebypass tuner,positive
I thought I could take the smell I couldntOtherwise it would be a decent deal and not bad soundingThe case is nice too but everything smells like the Chinese rubber smell at Harbor Freight Tools sulfurI tried airing it out for a week with no successIf you have no sense of smell get one I thought I could take the smell,negative
Work perfectly with my guitar good price No problems with static crackling hum or other sound artifacts Great for amateur vocal recording like me Good cable,positive
I have tried many string cleaners and so far this one is as good as any I like the applicator and will just need to see how long it lasts Neat product,positive
Fit my 07 MIM strat perfectly Looks like a whole new guitar now If you have a Fender guitar then suck it up and buy only fender parts for it The Cheap china copies on ebay dont fit Just what I needed,positive
I love these strings and use them for all of my acoustic playing Best of all I can find them here for 349 per set so Im not dumping a bunch of money on strings all the time Easy to play and they sound greatlong lasting if you take care of them by wiping them down every time Best Acoustic Strings,positive
After reading the reviews I expected the leather to be a tougher than it is Its soft without being limp Theres no breakin time required I bought this for my tele and it looks ans feels great I like to keep a preadjusted strap in each guitar case and Im planning to buy another one of these for my Martin Great strap,positive
This was a great purchase My son found exactly what he needed and at a price he could afford He would definitely purchase from here again Snark SN1 Tuner,positive
These picks are nice and thin just what I was looking for in a pick They seem durable so far and the light color makes them easy to see when you drop one or set it down Im satisfied with these picks thin picks by Dunlop,positive
I have to say this little guy packs a punch and for 20 bucks I just needed something I could plug into that was super portable and cheap Also this works well with an iPhone set up if you want to use some larger effects this little guy doesnt come with Also this little guy doesnt gobble up 9volt batteries like other guitar gear tends to do The only minor flaw is its made out of plastic so if you need something more durable maybe get a solid state amp the plugs into a wall outletour buy two more of these they are only 20 bucks Great product,positive
Cool pedal on a clean amp I ran it into my dual gain amp and it just muddied the sound up I am buying an old twin head that I want to try this on for a little vintage grit I think it will work great for that great pedal if you run it into a clean amp,positive
To my mind there are three criteria for evaluating a capo1 Its got to hold with enough even pressure to keep all the open stringsringing clearly especially in the face of hard picking strumming and string pulling2 The design shouldnt intrude on either my thumb when its behind the neck or peeking over the fingerboard or the side of my index finger when Im at the first fret playing chords or single notes3 The design shouldnt require excessive hand pressure or too much fussiness to apply reposition and remove the capo especially twohanded fussinessThe TriAction capo scored big on all three criteria It held tight on a variety of acoustic and electric neck widths and profiles from a Martin OM1 with a wide rounded shape to a Gibson L4 archtop with a baseball batthick and round neck a skinny SG a wide and soft Cprofiled Ibanez Artist and an imitation Strat with a hardradiused fingerboard and classic Cshaped neckPlanet Waves came up with a design that works both over and under I can squeeze the capo with my fingers with its back snug in my palm or flip it over and use the base of my thumb making it effortless to position adjust and removeThe capos profile is comparable in size to the Keyser but without the Keysers protruding high angle arm neccessary to generate adequate spring tension Ive used the Keyser for years and in my opinion the TriAction is far easier to applyThe TriAction is also much less conspicuous from the front although its not quite as compact as the Schubb or those fancy minimalist capos some flatpickers like I like them too but theyre a little more work than I sometimes wantWhats remarkable about the TriAction is its spring tension thats truly comfortable to apply yet produces a more than adequate string grip The spring wire is probably 116 thick and I cant imagine it ever losing its tension The adjusting screw wheel is about a quaterinch wide and textured for an easy touchThe purpose of the tension wheel is not to vary the distance between front and rear capo surfaces as is the case with some other brands but to vary the pressure exerted by the rear surface against the neck and consequently the amount of pressure required to squeeze the capo The bottom line is you can customfit the capo to your hand strength and avoid straining or worse a painful palm cramp like the one I got on stage once while squeezing the KeyserThe pick holder is also nicely designed a kind of serrated slit that lets you securely stash a pick at varying depths equating to how easy it is to pull it out I think my pockets serve the same purpose even more securely but its a nice touchI didnt think there was a whole lot of room left for reengineering the largely utilitarian guitar capo but clearly a lot of thought went into Planet Waves NS TriAction Capo enough to easily knock my previous goto capo right off its pedestalGet one and sit back and watch the banjo guys sweat when the fiddler calls for Done Gone in Bb at that next jam session Your Hand Muscles Will Thank You,positive
This stuff works amazingly If your interested in buying the product dont listen to the people who say it is too dry I thought it worked good and mine was a bit dry This stuff isnt supposed to be really waxy its a hard wax so I would think it was supposed to be cracked Mine wasnt that cracked and it worked great I love this product and would definitely recommend it and say this is a musthave Amazing,positive
Ive used these for yearsacoustic and electric Very hard to beat I like the feel and texture of these 34pics34 They do the job brilliantly Still The Best,positive
These are great for all around playing Ive never received a bad stick from Amazon These are reasonably priced and so much more convenient than going to Guitar Center and having to deal with the idiot in the drum roomI have a wide variety of Vic sticks that I bought here on Amazon Another favorite is the 2BN its a log with a nylon tip great for heavy metal thrashing very articulateGood music to all My Go To Sticks,positive
No complaints whatsoeverProduct is a solid build and prices rightKnobs work well and the stand doesnt slipLegs hold up pretty well also Well made stand,positive
Come with all cables neededSolid and very much worth the money im very happy with this purchase no regrets at all Great,positive
Im pretty impressed with it Ive only used plugin types of tuners prior and this was a nice surprise I ran this through my ukulele electric guitars as well as an electric bass I was blown away how it could tune my bass It works quickly and it seems pretty accurate compared to my Petersen I would recommend it to anyone Took one star off for visibility Certain lighting and certain angles can wash out the display very easily Quick and easy,positive
This daisy chain worked very well for me no problems yet Im powering about six pedals currently and I am able to use more than one without any problems or change in sound I think this is a great way to power some basic effects without breaking the bank and it should work with any single spot AC adapter you might already have so no need to buy another Works very well for me no problems,positive
I think i am going to use these sometimes on the bass only found one pick that actaully feels right Good grip,positive
I decided to try these because the 34normal34 picks I was using kept slipping out of my fingers That was several months ago I am still using these everyday Pretty durable and reliable I do recommend these Have been using these ever since first try,positive
Hearing ourselves the way we sound to others is of the essence in music This small acoustic Behringer Ultracoustic AT108 amplifier gives the musiciansinger the needed outside feedback to get things sounding rightNo one hears themselves the way they sound to others This simple reality must be understood and somehow corrected for by anyone recording music This is why performers in the studio wear headphones while recording and why a small acoustic amplifier is a necessary piece of gear for an acoustic guitar playing singing song writer The Behringer Ultracoustic AT108 acoustic amplifier more than does the jobAs the owner of eight completely acoustic guitars I thought a lot for years about trying amplification I probably never hesitated with ambivalence about any other purchase in my life Much to my delight together with a passive inexpensive holemounted pickup the Seymour Duncan SA3SC Woody an inexpensive Audio Technica vocal microphone and this Behringer AT108 I can hear a fullness and richness that actually makes good instruments sound even betterAt least as importantly it allows me to hear myself more the way I am heard by others who will not hear me as I do in part from the resonations inside my skullOne of the most universal and predictably shocking experiences anyone who records their own voice is struck by is how different it sounds when recorded than it does when they are singing or speaking it The mechanics of this ubiquitous situation are not difficult to fathomTo hear what those listening hear you have to arrange things so as to hear the sound coming TO you not FROM you That is where an amplifier comes in handy It aims your own sound back at you so you can hear something a lot closer to what an audience would hearWhen we hear ourselves without any external amplification or direct audio feedback we are hearing a combination of the sounds being processed through our ears as well as those vibrations and sounds that are created by the vibrations in our heads The people who hear us only hear us through their ears The two experiences are not the sameTo discover how we really sound to others we can go about it two ways First we can go ahead and record ourselves then listen and be astounded at how different we sound from how we thought we were sounding while recording or we can put our practice through electronics either through an external amplifier or through headphones so that we can hear ourselves more closely to the way we will be heard by othersAs an acoustic guitar player I recently invested in a small specifically acoustic amplifier the Behringer Ultracoustic AT108 and have found the results to be simply astounding as I can now for the first time practice my songs until they sound the way I would like them to sound to others before recording themFor a small amplifier that successfully replicates electronically the deep richness of an old tube acoustic amplifier this Behringer AT108 provides amply volume for both the instrument and separate input voice along with a three section equalizer to provide the selfaccompanying guitarist with the sound of what she really sound like to others It can initially be a rather shocking experienceTechnically this AT108 is at the low end of the famous Behringer line Although the company is based in Germany this box is built in China to their specifications Solidly built and encased in a brown vinyl wrapping it sports 15 Watts of Power amp output An 8 dualcone fullrange loudspeaker with 4 Ohm impedance and a powerrating of 20 Watts Inputs for an instrument 14 TS mono connector a microphone BalancedXLR and for CDs 14 TRS stereo connector A headphone output connector 14 TRS stereo connector and Three Low Mid and High Range frequency controllersThe unit measures approximately 13 X 14 X 7 inches weighs just over 11 pounds and is easily portable It comes delivered with 13 feet of instrument ready plugin cablingFinally to answer a question I had that caused me to hesitate for years before buying a small acoustic amp it does NOT make an acoustic guitar sound in any way like an electric guitar The sound is that of a deepened and amplified acoustic The natural tones are enhanced not rendered tinny or electrifiedIt is at home in a room when you are alone practicing or on a stage in a small venue The 15 amps pack a wallop and it can blast pretty loudly for its petite and easily portable configurationAt a current on line retail of somewhere between 75 95 an entire enhanced world of acoustic playing practicing and listening is now open to me The Behringer AT108 just might turn out to be one of the smartest investments I have ever made on behalf of my acoustic guitar playing singing and recording A Nice Smooth 15 Watts,positive
These are excellent strings for the price and I will buy them again Martin is a name that means quality Good Strings,positive
This puppy sounds fantastic The controls allow the effect to be adjusted from very faint to over the top Chorus with deep and intense sound The controls are on the front as are the inout plugs so it is a little tight when adjusting the knobs Very reasonable pricing Uses a 9V battery or 9V adaptor It has a retro look and an old school sound perfect Great Chorus sounds for very little cash,positive
I have 2 one spots which came with the 5 multi plug cable after reading a little bit on the internet I read that the one spots can handle almost 10 pedals each depends on the pedal power handling etc So I saw they had an 8 plug cable and figured I would try it out With adding many more pedals to my board this is perfect Def recommend if you have alot of pedals and only want to plug in once One Spot Upgrade,positive
For the price this stand cant be beat You got a mic You need a boom stand here you go Does the job Musicians Gear MS220 Tripod Mic Stand with Fixed Boom Black,positive
Great quality I bought this at the same time as another 71 HD USB sound card but that one break This one has lasted My only complaint is that even with the sound all the way down to 1 it is still fairly loud and I end up turning down the volume in whatever app Im using Too Loud,positive
Just received this cord and it seems to work as expected What can you say about an adapter cord It is well made good construction and sound from my DSLR with my mic is superb Works as expected,positive
and thats a good thing I wanted a tuner pedal that I could use under any lighting condition My previous experience with Korg equipment made the Pitchblack a nobrainerTheres not much I can say that hasnt already been said except 34true bypass34 is nonsense If your tone sucks when a device is not on then the problem is somewhere else not in the effect If you want to talk about unity gain on the other hand Im all ears To begin with its a Korg,positive
These Elixir Nanoweb acoustic guitar strings are amazing because they sound like new strings for a long time months unlike other guitar strings Great product These Extra Light strings are not light enough for my playing enjoyment so instead I buy Elixir Nanoweb strings in singles so I can select the gauges that I like even better A great product no matter what gauge string you choose Amazing Guitar Strings Sound New For A Long Time,positive
Great little controller for your DAW or whateverEasy to set up Dials and sliders work smoothlyI use it with ReaperThe 8 sliders and associated dials and buttons are logicallyshiftable so this little darling can handle any number of tracksnot just 8Buy it Awesome,positive
This may be 10Watts but it can fill a big room with its sound Not too heavy and very handy for traveling This cant be used for concert or gigs but for use in privatefamily use or maybe inside a church Built is good and the power of the sound is sufficient Beginner Amp,positive
nice reverb pedal got rid of my boss reverb the tc pedals are all that is on byboard except my wah and a phase 90 if they made these pedals Id probablybe all tc electronics What else can I say reverb,positive
Some say dawdareeo deahdareeo dadareeoh or deeahdareeoOthers shorten it to Dadds or even DaddyOs Took me a while to figure that last one outI was trying to find out info about DaddyO strings and why people thought they were so great DuhWhile people may disagree on how to say the name few debate the idea that these are great strings Less expensive that most string sets out there especially if you buy multipacks Colorcoded to make string changes easy Easy to find from most any vendor or music store Made in the USA You can collect players points for SWAG They are sealed in a special environmentally friendly package to keep them fresh and corrosionfree They have one of the widest range of stringsize combinations availableIf you are just starting out and do not know what to put on your new guitar then the phrase set it up with EXL120s or put on some DaDairyO nines is a good choice at least for a strat or telelike guitarI personally like them better than Ernie Ball Super Slinkys aka EB Pinks but I cannot quite put my finger on whyYou can pay more for coated strings cryogenic frozen strings boutique strings and all that but if you do not know what any of those are then you probably havent been playing long enough to find value in themAlmost every guitarist has a set of strings they swear by because they work wonders that no other string can they make them play smoother or faster their last set of strings lasted for 6 years or whateverI just appreciate a great value and DAddario strings are just thatBTW for the record the official pronunciation is DaDairyO We receive letters each week regarding the correct pronunciation of the DAddario name Some years back we even ran an ad that illustrated an easy way to pronounce the DAddario name The name is pronounced phonetically as follows DaDairyO A simple way to pronounce the most difficult name in musical accessories DaDairyO produces great USAmade strings at a great value,positive
I own one of these amps and it is capable of everything from very clean to heavy overdrive I love it Its got tone galore I play either a Martin AE thru it or a Strat knockoff Either one sounds awesome Never dreamed of such an enjoyable little amp let alone for 20 Battery life seems OK but I hate messing with batteries so Id buy power supply you can get a 9V supply check for proper polarity at the Thrift store for a buck Dont even think about it Get it 20 is pocket change Tone Galore,positive
very nice compressor I leave it on all the time and it really improves my tonesustain Can be fairly subtle or can provide significant squish if you want that sort of thing Quiet much quieter than other compressors in this price range No concerns here nice for the price,positive
If you need some 6 cables to connect your pedals look no farther These cables are perfect They deliver good sound are very small and very cheap What more could you ask for Great pedal cable connectors,positive
sorry i noticed no difference i believe the price was really good for all the hype they put into these strings bad ears,neutral
Im a beginning player so Im trying to make things as simple as possible starting out I was looking for an easy way to get my strap on and off my acoustic and really didnt want to mess around with changing out the hardware to mount straplocks This strap performs exactly the same function without having to do anything additional to my guitar The ratcheting heads are kind of wide and my top button is fairly close to the neck so at first it was a really tight squeeze but a little customization of the strap head with a file and some sandpaper solved that issueThe locking mechanism works by way of a keyhole that rotates closed with a ratchet gear to lock the strap head to the button To attach put the keyhole over the button and rotate it closed Your strap is now locked in place To remove it hold the release lever and rotate the keyhole back to its fully opened position Thats it Really its that simpleIm a taller guy 6334 and after adjustment there is plenty of strap to spare should I need it longer at some point The leather feels robust and it was pretty soft and comfortable right out of the box Cant wait to see how it does after it breaks in This was a great choice and I couldnt be happier Excellent strap,positive
Ive used several different kinds of strings over several years playing Im no expert but these strings sound good to me Subtle differences with different styles of strings so its a preference thing If you havent tried em theyre worth a shot good strings,positive
I wanted a wall hanger for my mandolin and this works great The arms are adjustable so the instrument wont rest on the pegs The foam is good and the hardware is included Plus the price is great Great for Hanging a Mandolin,positive
After years of soldering connectors to custom wire lengths I love the ease of buying a few packs of inexpensive patch cords and just plugging in Some of my older pedals are still connected using soldered 90 degree plugs that invite crackle and hum over time may be due to vibration when packing setting up or maybe its just contaminates in the air condensing on the contact surface No matter I wont be getting out the screwdriver and soldering iron againOne advantage of these molded plugs is smaller size especially when connecting stereo devices Much narrower than the 90 degree metal shells with screws A couple of concerns I had were increased noise without the metal connector shell and the restrictions of fixed length As it turns out they dont contribute to higher noise levels and they are just the right length for all my pedal connections Everything is connected using this single length patchLove the color coding too Especially on the stereo pedals connected in series where you can link the mono and B channels and are looking for that mono output in less than bright lightAnd what to do if one does fail Toss it and grab another from the bag of patch cords that cost less than a couple of soldered connectors and is replaced faster than a soldering iron can get up to temperature Ill always have a bag of these around for spares and reconfiguring my board Its a lot more fun playing than fixing stuff love these patch cables Great Effects Connections,positive
The fact that it is passive really kills it I just could not get any sound out of it I tried multiple placements I finally just bought a guitar with a pickup in it Not worth the money or the extra hole in your guitar Was a waste of money,negative
I bought this pick holder because I hate putting a pick between my strings to hold it and because you cant play with a pick in your strings I originally thought this thing would be kind of large and go all the way across the headstock Boy was I wrong The picture is misleading This thing is tiny and barely goes across three string It wedges under neath two strings and you can put two picks maybe more if they are thin into the wedges on top Stays in place well and is very convenientOnly negative is I dont know how long it will hold up I think maybe a thicker rubber rather than this foam rubber would have held up better I can see this thing eventually losing tension in the pick holder wedges and dropping picks Nice little pick holder,positive
I play my Ipod through a small guitar Amp Great way to wake up the kids Works perfectly for the purpose Keep in mind small end for IPod is stereo and large end that goes into amp in mono If needing a stereo jack at both ends get something else Use to Plug IPod into Guitar Amp,positive
This simple rubber device works great on flat edged tables Table tops with a routed curved edge reduce how rubber is in contact with the table which will effect how well it stays put Other then that I like it and purcheased a second one It is very inexpensive compared to guitar repairs There is also one available that looks like a guitar Simple and Elegant,positive
I bought this speaker to replace the stock one in my Fender x2 champ It has much more weight to it and a way larger heavier magnet It has way more bass and is louder than the stock FenderIt sounds much better than the stock one because at the higher volume levels the stock speaker craps out and sounds flubby This one solves these issues and sounds great at all levels and settings Great replacement and a definite upgrade Makes the champ a SUPER CHAMP Great upgrade,positive
My acoustic only has the end pin strap button and none at the heel of the neck I was using a bit of string to tie the strap to the headstock but it was ugly This however is a very attractive solution and quite sturdy to boot Highly recommend Better solution then string,positive
I have several capos this one really surprised me for the price Its lightweight yet strong and the adjustable grip is great for any neck Compared to my G7th which costs 3 times more it is a great buy I really like Planet Waves products They are made well last Easy to use,positive
This cable is really good for the price i have been using creepy cables that makes noises when plugged into the amp but this one keeps it quiet Would like to purchase another one in the future Buy it its worth it Very nice clear sounding cable,positive
This is my favorite light weight guitar stand simple and does the job I try to avoid the stands with lever locking mechanisms at the neck rest which are a pain in the arse when you are trying to switch guitars on the fly These are lightweight and collapsible so you can take them anywhere and are sturdy enough for normal use If youre a klutz no guitar stand will be sufficient unless it is encased in carbonite excellent stand for the price,positive
Works well with my PC notebook and my MacBook Pro Sounds good Amazing for the price Good buy Cand go wrong The best,positive
All guitarists know that there are 1 billion strat copies out there They vary a bit but basically you have a light 3 pickup versitale guitar that does that job that is about it But this Legacy which I can see as I am typing is much moreFirst the natural finish is what got me started It seems that a natural finish is about as rare as a news web site without video ads I looked at 700 Fenders but except for the natural finish what was I getting for 700 I wanted a strat copy that I could customize this is IT I am putting split hot railtype pickups in this and WOW I have a strat 3pickup LP and anything in betweenGet one great guitar for less than 100,positive
Finally a winder that has features and durability designed into it The pocket of the winder head appears to be large enough to handle any tuning peg head size and the molded plastic body appears to be thick enough to stand up to a lot of use The pivot point doesnt bind when using the winder as has a couple other cheaper models Ive purchased and thrown away over the years The string cutter is a great feature and appreciated works well regardless of string composition typestainless chromes coretypes etc The price seems fair enough Ive seen a couple of battery powered models for not much more money but if youre in that big a hurry to change strings youre living life too fast get a roadie to do it for you why have to remember to carry spare batteries Quality and Design,positive
This is exactly what I was looking for the protect my investment I tried purchasing a soft case that had the Seagull logo on it and was advertized and fitting my guitar it didnt It was way too short for my Seagull S12 Coastline This is a sturdy case that looks good too Fits my Seagull 12string like a glove,positive
These are descent quality cables Great price I own many of these Just a good basic cable Love the price and they shipped quickly Good Cables,positive
Works good nothing special I have to say I disagree with a couple of reviews which complained about a bad smell My big nose cant confirm that Maybe they corrected the problem if one exited For ten dollars I cant complain,positive
I have a Korg tuner but found that I needed this so it would not pick up sounds in the room and interfere while I was tuning my Dulcimer Now I just plug this into the tuner and thenclip it onto the headstock of my Dulcimer Now I can tune my instrument anywhere without picking up background noise Glad to Own This,positive
Works great but it is a little annoying to have to tighten and loosen the screw to use every timeSome responses to comments Ive seen in the reviewsIve had mine for 5 years used moderately and the wear on the metal from the bottom of the screw is negligible Havent put a pad there or anythingThe manual screw functionality does I feel give an added level of controlyou can make it very tight to ensure no buzzHowever range of motion is on the wide side To get it to properly capo the first fret on my acoustic I have to put it right on the edge of the 1st string and screw it down all the way and it does sometimes leave some buzzThe price is nice though so I would recommend it as a perfectly fine capo A less convenient way to get the job done,positive
I mix and master all my own music on these guys Before the audiophiles try to stone me to death listen I cant have giant KRK monitors blasting in my small apartment but what I can have is a solid pair of affordable headphones that present my music in a very true light These are not Beats by Dre they will not make all your songs have super bass and they arent a great fashion statement however they ARE work horses and will show you how your music REALLY sounds Nicer headphones exist true but these are the best in their price range in my opinion They sound great,positive
Works for a cheap bridge on my cheap Stratocaster knockoff Needed one that was better than the bridge that came with it and this was a cheap but not cheaply built option Cheap,positive
the are last forever much better than plastic ones especially if you stay in the light thickens TH ANK you the are last forever,positive
These are my favorite strings to use on my American Strat They feel great sound great and are extremely cheap I would definately recommend these strings to any electric guitar user buy a pack and try them out For less than 4 you can see if they work well for you AWESOME STRINGS,positive
If you want an eq pedal right away to tweak guitarkeyboard sounds this think is GREAT People are trying to hate on this but it is fine I was expecting the worst from the reviews but still wanted it so I got it anyway You dont need the adapter they push the behringer brand 9v best way to work with this is turn all bands ALL THE WAY DOWN then just go up with each one till you get the guitar sound you like then you can turn it off during this test to go back to your defaultnormal sound to hear the difference It works nicely and for the price it was a steal In the future I may get a more expensive one this seems fine for now great addition to the collection,positive
The title says it best its a decent basic mic cable Its nothing special like a canare or mogami but does the job in a nonhigh stress position cable is a bit thin but the supple quality thin those that have high end mic cables will recognize it was priced right 750 usd Decent basic mic cable,positive
The ebow is a crazy concept Its fun to use and also very challenging It comes with a book that had many variations on how to use it which was nice Comes with a velvet pouch and dvd Its a little pricey now I assume from supply and demand but if youve got the extra cash and play every day pick this up Also I played in a band and we did Miserlou and the other guitar player played the trumpet part with an ebow I dont know how he did it or what setting his amp was on but it sound like there was a TRUMPET in the room He clearly was good with an ebow Goes to show how diverse they are Pretty cool,positive
No problems with this Fits my Behringer 60 dollar condenser mike just fine Like it was made from the same company but its not They must have standard fittings on mikes Works great,positive
This didnt exactly fit my MXL V67G condenser mic so I took out the bottom piece which took a little work then I was able to get the bottom screw plug of my mic to fit Its solid and works well Had to modify,positive
Ive always loved the ernie ball straps from playing it all the way down to your knees all the way up to you chest the strap never fails Ive owned countless ernie ball straps and I always come back to them for the main reason Ive never had one fail a great strap for a great price the best strap money could buy,positive
its a must have for guitarist with multi effects it comes with a range of wires but I did not like that you camt use the last two ports together the ac ports other than that it good cool,positive
Unless youre going to get a very expensive professional chord this is just as good as any other and works great for medium sized venues Great Value,positive
I ended up returning it and bought a cheaper generic model as the other one has better effect for less than half the price This unit is of high quality though Bright but boring effects,positive
this item is light in weight and you can stick it on the side of your guitar to hold many different picks you will make sure to fine you picks the next time you need them useful,positive
Simply one of the best string winders I have ever used to date and I love it because I having large hands it really makes a difference Not forget the added string cutter and peg puller to boot Very good Planet Waves Pro Winder String Winder and Cutte,positive
Like most of the other Danelectro pedals this one has a great sound and in this case a fairly inexpensive price though it is higher than most of their other pedals Once again though get the ACDC adapter for it as itll put you in the poor house supplying 9vs to itit eats them like candy Great Sound,positive
I bought this recently and I love it Why It has no 34smell34 it leaves no residue on your hands its very 34light34 but yet it cleans shines and polishes your guitar beautifully It leaves a protective coating on the guitar which not only protects the finish it also makes it ultrashiny glossy and brings out the rich deep colors This is fantastic stuff If you own a guitar this is the best product out there But what else can you expect from a US company like Gibson I was very suprised that it was this effective This little bottle goes a long way I have already polished all of my guitars and my friends guitars and I still have more than 12 a bottle left If you need to polish your guitar look no further This is your best choice OMG All of the positive reviews are spot on Best product out there look no further,positive
great value Good,positive
After first receiving the wrong item not a mike at all Amazon promptly corrected the error and sent the microphone orderedThis microphone feels well built from all metal construction and the XLR connector mates firmly with most cables The included cable is light duty but not bad if you treat it with respect For under twenty dollars PylePro cant be beat Just be mindful its inexpensive because its made in China but it doesnt feel cheap in any wayThe mike exhibits rich vocal tone throughout the midrange and upper registers while the low end is slightly attenuated For most singers it will be just what they need The cardiod pattern reduces feedback and background noise making it a nice announcers mike for corporate video productionOne issue I have with this mike is when using it on a Tascam D40 portable recorder with an XLR to XLR cable the Tascam generates a digital pulsing noise into the input electronics Both of my Pyle Pro mikes have the same problem but both mikes work perfectly with any other device The Tascam D40 is known for this noise issue but it usually only occurs using an unbalanced nonXLR input In this case the unbalanced cable that comes with the mike actually works better with the Tascam than the XLR to XLR cable Good Vocalist Mike,positive
I love these picks Great for lead playing and with small fingers like I have they feel great Nice quality pick Smallsize picks for petite hands,positive
I lose picks constantly Years ago I resorted to placing them between the srings in the neck of the guitar when Im not playing it That of course leads to bent picks and still lost picks This thing is great I load it up with alternating hard and soft picks so I can easily swap out between songs Best 3 Ive ever spent Just want Ive been needing,positive
The tuners arrived today I had them shipped to my business address It took me longer to get home from work than it took me to remove the stock tuners replace them with these Perfect fit they look great Easy upgrade for my Mexican Strat,positive
Works great with my Baritone Ukulele Same quality as my full size acoustic guitar capo Easily fits in my ukulele case too Kyser Ukulele Capo,positive
I mostly play metal 76 string extended scale and usually lean towards heavy duty picks such as Dava for riffs But these picks are pretty amazing The diamondsteel pattern creates a lot of grip and it is pretty hard to drop one of these compared to a basic pick This is a great product and would definitely recommend this to any level of player Great little picks,positive
this will work for just about everyonebut i prefer the walker williams brandbut these work fine easy to get strap locks onwill keep on the side for next guitaryou shouild be happy enjoy works fine good price,positive
Fits nicely and tight on standard wide threaded microphone stands If you have the smaller screw headed ends on your microphone stand you can get a little threaded adapter at any music store for next to nothing Maybe a dollar if they dont just give it to youUsing this with stands that have a heavy round base takes up less space onstage and other places as well as making it easy to relocate and keep out of the wayNo need for a tripod stand with the legs folding up and out getting in the way plus most inexpensive tripods are cheaply made very light and will break easily when moving gear or simply tripping over themThe base screws down all the way onto the stand until it is hand tightThe set screw allows for tilting and turning adjustment of the cameraThe set screw presses against a ballsocket hinge and has a plastic thumb knob that seems a little fragile I am very careful not to overtighten in fear of twisting off the plastic thumb tightening knobI am also leery of stripping the set screw or the threads inside the housing but at this price I guess you cant expect to have a sophisticated adjustment mechanism ehThere is a notch in the side of the housing to allow for a 90degree preset angleThe metal thumbscrew that attaches the base of the camera to the adapter has a rubber washer as well as a thin rubber mat acting as like a cushioning gasket when tightened to your cameraBe careful The metal thumbscrew can easily fall out from the holding plate when transporting removing or switching cameras I found a little plastic threaded washerlike ring that screws onto the holding plate screw when not in use You could easily find many types of washers screws plastic pieces etc to hold it in place when in storage or transport You could also leave it attached to your camera Either way be careful not to let it fall out and get lostOverall the little thing is quite solid heavy and sturdy and takes up little to no real estate and does a great job at being small basic solid and inexpensiveIt holds well when bumped or moved Mine has absolutely no slop in it does not wobble or come loose I would not put a larger sized 8mm camera or heavy camera on this adapter Most modern devices will do just fineAgain just make sure you tighten it up just enough to hold it well Dont put the grip of Hercules on it and it should last for years Mine hasIm happy with mine and bought our drummer one for ChristmasHope this helps I Like This Little Camera Adapter for Mic Stands,positive
By definition medium is an in between size But when it comes to guitar strings most of the range goes from extra light to medium On that scale these strings would be above a literal medium For me the guitar is not an everyday instrument I dont typically spend five hours a day with one and sometimes go weeks without picking one up But I do have periods where I will spend many hours a day playing and dont want something that will kill meMedium in the guitar string sense of the word is too much for me Light and custom light are easier to play but can make a higher end Martin guitar sound like one closer to the bottom of the line For me these lightmedium are exactly where I want my strings to beIf you like Martins medium find them a bit much at times but find that you give up too much when you play much lighter ones you may find that these are a great choice I dont feel I am missing anything compared to the Medium If I had two identical guitars with new strings of each type I would probably find differences in a side by side comparison But without that I dont think Id notice the difference with normal listening With the lighter varieties that would be far from trueIf Martin extra light and light were the skim milk and 1 milk of strings these lightmedium would be the 2 that came along for people who wanted something lighter but still came close to the whole milk taste A great choice for Martin strings,positive
Recieved the accessory kit only to find I was missing the black tip for the fiveway switch and tremolo bar tip Trem back cover fit nicely and the knobs help me complete a few other project Saving the pu covers for my next project but it would be nice to get the trem tip and switch tip sent to meGreat customer service Received missing parts immediately Finished the project I definitely will be using this seller again Thanks Hey Im missing some stuff,positive
